scenario,seed,persona,policy,theta,phase7,phase6,abs_diff
sustained_bull,25,ENTJ,always_hold,0.03,0.09024413417496176,0.0902441341749617,5.551115123125783e-17
sustained_bull,25,ENTJ,always_hold,0.05,0.08612111009267504,0.086121110092675,4.163336342344337e-17
sustained_bull,25,ENTJ,always_hold,0.08,0.08417735445614438,0.0841773544561443,8.326672684688674e-17
sustained_bull,25,ENTJ,always_hold,0.12,0.0811419852398175,0.0811419852398175,0.0
sustained_bull,25,ENTJ,band_hi,0.03,0.1563500767377231,0.1563500767377231,0.0
sustained_bull,25,ENTJ,band_hi,0.05,0.1843925424675489,0.1843925424675489,0.0
sustained_bull,25,ENTJ,band_hi,0.08,0.20026593738432877,0.2002659373843287,5.551115123125783e-17
sustained_bull,25,ENTJ,band_hi,0.12,0.19973608066037704,0.199736080660377,2.7755575615628914e-17
sustained_bull,25,ENTJ,band_lo,0.03,0.0449438202247191,0.0449438202247191,0.0
sustained_bull,25,ENTJ,band_lo,0.05,0.016216216216216217,0.0162162162162162,1.734723475976807e-17
sustained_bull,25,ENTJ,band_lo,0.08,0.0,0.0,0.0
sustained_bull,25,ENTJ,band_lo,0.12,0.0,0.0,0.0
sustained_bull,25,ENTJ,constant_mix,0.03,0.09907195295832913,0.0990719529583291,2.7755575615628914e-17
sustained_bull,25,ENTJ,constant_mix,0.05,0.0993233757886335,0.0993233757886335,0.0
sustained_bull,25,ENTJ,constant_mix,0.08,0.09960499597683783,0.0996049959768378,2.7755575615628914e-17
sustained_bull,25,ENTJ,constant_mix,0.12,0.10110613520829498,0.1011061352082949,8.326672684688674e-17
sustained_bull,25,ENTJ,mandate_conditional_oracle,0.03,0.04720006857416288,0.0472000685741628,8.326672684688674e-17
sustained_bull,25,ENTJ,mandate_conditional_oracle,0.05,4.8797927980476066e-05,4.879792798047607e-05,6.776263578034403e-21
sustained_bull,25,ENTJ,mandate_conditional_oracle,0.08,0.0,0.0,0.0
sustained_bull,25,ENTJ,mandate_conditional_oracle,0.12,0.0,0.0,0.0
sustained_bull,25,ENTJ,rule_analyst,0.03,0.09202112198001859,0.0920211219800185,9.71445146547012e-17
sustained_bull,25,ENTJ,rule_analyst,0.05,0.08100134146629147,0.0810013414662914,6.938893903907228e-17
sustained_bull,25,ENTJ,rule_analyst,0.08,0.12684987342699175,0.1268498734269917,5.551115123125783e-17
sustained_bull,25,ENTJ,rule_analyst,0.12,0.20196791103392084,0.2019679110339208,2.7755575615628914e-17
sustained_bull,25,ENTJ,rule_p_sma50,0.03,0.14177419614820594,0.1417741961482059,2.7755575615628914e-17
sustained_bull,25,ENTJ,rule_p_sma50,0.05,0.12408527403962093,0.1240852740396209,2.7755575615628914e-17
sustained_bull,25,ENTJ,rule_p_sma50,0.08,0.1268247004723221,0.1268247004723221,0.0
sustained_bull,25,ENTJ,rule_p_sma50,0.12,0.2019678006319677,0.2019678006319677,0.0
sustained_bull,25,ENTJ,rule_rsi,0.03,0.1512298336333129,0.1512298336333129,0.0
sustained_bull,25,ENTJ,rule_rsi,0.05,0.14029769096333394,0.1402976909633339,5.551115123125783e-17
sustained_bull,25,ENTJ,rule_rsi,0.08,0.12624491285289094,0.1262449128528909,2.7755575615628914e-17
sustained_bull,25,ENTJ,rule_rsi,0.12,0.19973608035864204,0.199736080358642,5.551115123125783e-17
sustained_bull,25,INTJ,L5_full_level_free,0.03,0.13576599953772267,0.1357659995377226,8.326672684688674e-17
sustained_bull,25,INTJ,L5_full_level_free,0.05,0.14810785392465614,0.1481078539246561,2.7755575615628914e-17
sustained_bull,25,INTJ,L5_full_level_free,0.08,0.09022385176680295,0.0902238517668029,4.163336342344337e-17
sustained_bull,25,INTJ,L5_full_level_free,0.12,0.0003917599922483306,0.0003917599922483,3.0574501264091225e-17
sustained_bull,25,INTJ,L5_level_free,0.03,0.1263262610488333,0.1263262610488333,0.0
sustained_bull,25,INTJ,L5_level_free,0.05,0.14026375323835838,0.1402637532383583,8.326672684688674e-17
sustained_bull,25,INTJ,L5_level_free,0.08,0.16077102521339057,0.1607710252133905,5.551115123125783e-17
sustained_bull,25,INTJ,L5_level_free,0.12,0.19958932422957554,0.1995893242295755,2.7755575615628914e-17
sustained_bull,25,INTJ,always_hold,0.03,0.07038401996945552,0.0703840199694555,2.7755575615628914e-17
sustained_bull,25,INTJ,always_hold,0.05,0.057870621391445255,0.0578706213914452,5.551115123125783e-17
sustained_bull,25,INTJ,always_hold,0.08,0.052169896292072714,0.0521698962920727,1.3877787807814457e-17
sustained_bull,25,INTJ,always_hold,0.12,0.04282455749418351,0.0428245574941835,1.3877787807814457e-17
sustained_bull,25,INTJ,band_hi,0.03,0.1550517039444193,0.1550517039444193,0.0
sustained_bull,25,INTJ,band_hi,0.05,0.18260469183000747,0.1826046918300074,5.551115123125783e-17
sustained_bull,25,INTJ,band_hi,0.08,0.19719539169307557,0.1971953916930755,5.551115123125783e-17
sustained_bull,25,INTJ,band_hi,0.12,0.19960942837803597,0.1996094283780359,5.551115123125783e-17
sustained_bull,25,INTJ,band_lo,0.03,0.048147373340181224,0.0481473733401812,2.0816681711721685e-17
sustained_bull,25,INTJ,band_lo,0.05,0.01929579046999932,0.0192957904699993,2.0816681711721685e-17
sustained_bull,25,INTJ,band_lo,0.08,0.003013589925837511,0.0030135899258375,1.0842021724855044e-17
sustained_bull,25,INTJ,band_lo,0.12,0.00039174221716359314,0.0003917422171635,9.313296661650483e-17
sustained_bull,25,INTJ,constant_mix,0.03,0.10029503317206576,0.1002950331720657,5.551115123125783e-17
sustained_bull,25,INTJ,constant_mix,0.05,0.09970082405120846,0.0997008240512084,5.551115123125783e-17
sustained_bull,25,INTJ,constant_mix,0.08,0.09708455025737174,0.0970845502573717,4.163336342344337e-17
sustained_bull,25,INTJ,constant_mix,0.12,0.09959254098046683,0.0995925409804668,2.7755575615628914e-17
sustained_bull,25,INTJ,mandate_conditional_oracle,0.03,0.048643007272643896,0.0486430072726438,9.71445146547012e-17
sustained_bull,25,INTJ,mandate_conditional_oracle,0.05,0.0028576837977517923,0.0028576837977517,9.237402509576498e-17
sustained_bull,25,INTJ,mandate_conditional_oracle,0.08,0.002481658663835908,0.0024816586638359,7.806255641895632e-18
sustained_bull,25,INTJ,mandate_conditional_oracle,0.12,0.0003940551563745842,0.0003940551563745,8.418829869349942e-17
sustained_bull,25,INTJ,rule_analyst,0.03,0.09429932042310699,0.0942993204231069,8.326672684688674e-17
sustained_bull,25,INTJ,rule_analyst,0.05,0.08256476493167102,0.082564764931671,1.3877787807814457e-17
sustained_bull,25,INTJ,rule_analyst,0.08,0.12703244913253373,0.1270324491325337,2.7755575615628914e-17
sustained_bull,25,INTJ,rule_analyst,0.12,0.19960937352664843,0.1996093735266484,2.7755575615628914e-17
sustained_bull,25,INTJ,rule_p_sma50,0.03,0.14271744190300897,0.1427174419030089,8.326672684688674e-17
sustained_bull,25,INTJ,rule_p_sma50,0.05,0.1255497795629662,0.1255497795629662,0.0
sustained_bull,25,INTJ,rule_p_sma50,0.08,0.12649851328344627,0.1264985132834462,8.326672684688674e-17
sustained_bull,25,INTJ,rule_p_sma50,0.12,0.1996094284056067,0.1996094284056067,0.0
sustained_bull,25,INTJ,rule_rsi,0.03,0.1514832250978918,0.1514832250978918,0.0
sustained_bull,25,INTJ,rule_rsi,0.05,0.14089536952452697,0.1408953695245269,8.326672684688674e-17
sustained_bull,25,INTJ,rule_rsi,0.08,0.12704244741137238,0.1270424474113723,8.326672684688674e-17
sustained_bull,25,INTJ,rule_rsi,0.12,0.19960784047984415,0.1996078404798441,5.551115123125783e-17
sustained_bull,25,ISFJ,L5_full_level_free,0.03,0.13780392063967767,0.1378039206396776,5.551115123125783e-17
sustained_bull,25,ISFJ,L5_full_level_free,0.05,0.15148604191060697,0.1514860419106069,5.551115123125783e-17
sustained_bull,25,ISFJ,L5_full_level_free,0.08,0.09463612600341734,0.0946361260034173,4.163336342344337e-17
sustained_bull,25,ISFJ,L5_full_level_free,0.12,0.0003412323591457378,0.0003412323591457,3.778444571111983e-17
sustained_bull,25,ISFJ,L5_level_free,0.03,0.12645356333610624,0.1264535633361062,5.551115123125783e-17
sustained_bull,25,ISFJ,L5_level_free,0.05,0.14014979142156256,0.1401497914215625,5.551115123125783e-17
sustained_bull,25,ISFJ,L5_level_free,0.08,0.1636451716284905,0.1636451716284905,0.0
sustained_bull,25,ISFJ,L5_level_free,0.12,0.1998487395600792,0.1998487395600792,0.0
sustained_bull,25,ISFJ,always_hold,0.03,0.07961249729373751,0.0796124972937375,1.3877787807814457e-17
sustained_bull,25,ISFJ,always_hold,0.05,0.07098494156668994,0.0709849415666899,4.163336342344337e-17
sustained_bull,25,ISFJ,always_hold,0.08,0.06718943026510908,0.067189430265109,8.326672684688674e-17
sustained_bull,25,ISFJ,always_hold,0.12,0.06071215702783872,0.0607121570278387,2.0816681711721685e-17
sustained_bull,25,ISFJ,band_hi,0.03,0.15400706094461486,0.1540070609446148,5.551115123125783e-17
sustained_bull,25,ISFJ,band_hi,0.05,0.182650931938936,0.182650931938936,0.0
sustained_bull,25,ISFJ,band_hi,0.08,0.19970164206828248,0.1997016420682824,8.326672684688674e-17
sustained_bull,25,ISFJ,band_hi,0.12,0.19985397010779826,0.1998539701077982,5.551115123125783e-17
sustained_bull,25,ISFJ,band_lo,0.03,0.04802229981764465,0.0480222998176446,4.85722573273506e-17
sustained_bull,25,ISFJ,band_lo,0.05,0.01956714332454462,0.0195671433245446,1.734723475976807e-17
sustained_bull,25,ISFJ,band_lo,0.08,0.003584592327215076,0.003584592327215,7.589415207398531e-17
sustained_bull,25,ISFJ,band_lo,0.12,0.0003422856328855195,0.0003422856328855,1.951563910473908e-17
sustained_bull,25,ISFJ,constant_mix,0.03,0.10099475762599569,0.1009947576259956,9.71445146547012e-17
sustained_bull,25,ISFJ,constant_mix,0.05,0.10048668545008989,0.1004866854500898,8.326672684688674e-17
sustained_bull,25,ISFJ,constant_mix,0.08,0.1001669787791817,0.1001669787791817,0.0
sustained_bull,25,ISFJ,constant_mix,0.12,0.09973987452212241,0.0997398745221224,1.3877787807814457e-17
sustained_bull,25,ISFJ,mandate_conditional_oracle,0.03,0.048903651096935716,0.0489036510969357,1.3877787807814457e-17
sustained_bull,25,ISFJ,mandate_conditional_oracle,0.05,0.0024671265121069346,0.0024671265121069,3.469446951953614e-17
sustained_bull,25,ISFJ,mandate_conditional_oracle,0.08,0.0021810423869781785,0.0021810423869781,7.849623728795052e-17
sustained_bull,25,ISFJ,mandate_conditional_oracle,0.12,0.00034228563289917524,0.0003422856328991,7.524363077049401e-17
sustained_bull,25,ISFJ,rule_analyst,0.03,0.09368021223894439,0.0936802122389443,9.71445146547012e-17
sustained_bull,25,ISFJ,rule_analyst,0.05,0.08182643844124406,0.081826438441244,5.551115123125783e-17
sustained_bull,25,ISFJ,rule_analyst,0.08,0.12496896380250201,0.124968963802502,1.3877787807814457e-17
sustained_bull,25,ISFJ,rule_analyst,0.12,0.19462745443533302,0.194627454435333,2.7755575615628914e-17
sustained_bull,25,ISFJ,rule_p_sma50,0.03,0.14163581649275078,0.1416358164927507,8.326672684688674e-17
sustained_bull,25,ISFJ,rule_p_sma50,0.05,0.1245496301743075,0.1245496301743075,0.0
sustained_bull,25,ISFJ,rule_p_sma50,0.08,0.12440337993758069,0.1244033799375806,8.326672684688674e-17
sustained_bull,25,ISFJ,rule_p_sma50,0.12,0.19445806679846822,0.1944580667984682,2.7755575615628914e-17
sustained_bull,25,ISFJ,rule_rsi,0.03,0.15033960623005402,0.150339606230054,2.7755575615628914e-17
sustained_bull,25,ISFJ,rule_rsi,0.05,0.13978733544960156,0.1397873354496015,5.551115123125783e-17
sustained_bull,25,ISFJ,rule_rsi,0.08,0.12521442075634448,0.1252144207563444,8.326672684688674e-17
sustained_bull,25,ISFJ,rule_rsi,0.12,0.19242169200348225,0.1924216920034822,5.551115123125783e-17
sustained_bull,26,ENTJ,L5_full_level_free,0.03,0.10648302026521071,0.1064830202652107,1.3877787807814457e-17
sustained_bull,26,ENTJ,L5_full_level_free,0.05,0.11194619297135124,0.1119461929713512,4.163336342344337e-17
sustained_bull,26,ENTJ,L5_full_level_free,0.08,0.1252944042561228,0.1252944042561228,0.0
sustained_bull,26,ENTJ,L5_full_level_free,0.12,0.08780089824456418,0.0878008982445641,8.326672684688674e-17
sustained_bull,26,ENTJ,L5_full_level_free,0.2,0.06834965379698742,0.0683496537969874,1.3877787807814457e-17
sustained_bull,26,ENTJ,L5_level_free,0.03,0.13927178609562343,0.1392717860956234,2.7755575615628914e-17
sustained_bull,26,ENTJ,L5_level_free,0.05,0.1606429276735923,0.1606429276735923,0.0
sustained_bull,26,ENTJ,L5_level_free,0.08,0.15950361660037224,0.1595036166003722,2.7755575615628914e-17
sustained_bull,26,ENTJ,L5_level_free,0.12,0.13316604844576221,0.1331660484457622,2.7755575615628914e-17
sustained_bull,26,ENTJ,L5_level_free,0.2,0.06834965379698642,0.0683496537969864,1.3877787807814457e-17
sustained_bull,26,ENTJ,always_hold,0.03,0.0962283451837373,0.0962283451837373,0.0
sustained_bull,26,ENTJ,always_hold,0.05,0.09327745824543288,0.0932774582454328,6.938893903907228e-17
sustained_bull,26,ENTJ,always_hold,0.08,0.09229627360153717,0.0922962736015371,6.938893903907228e-17
sustained_bull,26,ENTJ,always_hold,0.12,0.09958965882785961,0.0995896588278596,1.3877787807814457e-17
sustained_bull,26,ENTJ,always_hold,0.2,0.10880150596157279,0.1088015059615727,8.326672684688674e-17
sustained_bull,26,ENTJ,band_hi,0.03,0.1586001604145361,0.1586001604145361,0.0
sustained_bull,26,ENTJ,band_hi,0.05,0.1892718344037331,0.1892718344037331,0.0
sustained_bull,26,ENTJ,band_hi,0.08,0.20195877093045686,0.2019587709304568,5.551115123125783e-17
sustained_bull,26,ENTJ,band_hi,0.12,0.20167156875539505,0.201671568755395,5.551115123125783e-17
sustained_bull,26,ENTJ,band_hi,0.2,0.20560592642918119,0.2056059264291811,8.326672684688674e-17
sustained_bull,26,ENTJ,band_lo,0.03,0.042253521126760576,0.0422535211267605,7.632783294297951e-17
sustained_bull,26,ENTJ,band_lo,0.05,0.011214953271028037,0.011214953271028,3.642919299551295e-17
sustained_bull,26,ENTJ,band_lo,0.08,0.0,0.0,0.0
sustained_bull,26,ENTJ,band_lo,0.12,0.0,0.0,0.0
sustained_bull,26,ENTJ,band_lo,0.2,0.0,0.0,0.0
sustained_bull,26,ENTJ,constant_mix,0.03,0.09973355039348775,0.0997335503934877,4.163336342344337e-17
sustained_bull,26,ENTJ,constant_mix,0.05,0.09924091630356077,0.0992409163035607,6.938893903907228e-17
sustained_bull,26,ENTJ,constant_mix,0.08,0.09945990179313721,0.0994599017931372,1.3877787807814457e-17
sustained_bull,26,ENTJ,constant_mix,0.12,0.1005548558561452,0.1005548558561452,0.0
sustained_bull,26,ENTJ,constant_mix,0.2,0.10201641335603014,0.1020164133560301,4.163336342344337e-17
sustained_bull,26,ENTJ,mandate_conditional_oracle,0.03,0.024365339149772635,0.0243653391497726,3.469446951953614e-17
sustained_bull,26,ENTJ,mandate_conditional_oracle,0.05,0.0002394070557253191,0.0002394070557253,1.9109063290057016e-17
sustained_bull,26,ENTJ,mandate_conditional_oracle,0.08,0.0,0.0,0.0
sustained_bull,26,ENTJ,mandate_conditional_oracle,0.12,0.0,0.0,0.0
sustained_bull,26,ENTJ,mandate_conditional_oracle,0.2,0.0,0.0,0.0
sustained_bull,26,ENTJ,rule_analyst,0.03,0.08295576649618207,0.082955766496182,6.938893903907228e-17
sustained_bull,26,ENTJ,rule_analyst,0.05,0.057744679730553014,0.057744679730553,1.3877787807814457e-17
sustained_bull,26,ENTJ,rule_analyst,0.08,0.022889776650240678,0.0228897766502406,7.632783294297951e-17
sustained_bull,26,ENTJ,rule_analyst,0.12,0.004543636181799997,0.0045436361817999,9.71445146547012e-17
sustained_bull,26,ENTJ,rule_analyst,0.2,0.0,0.0,0.0
sustained_bull,26,ENTJ,rule_p_sma50,0.03,0.11652614015777459,0.1165261401577745,8.326672684688674e-17
sustained_bull,26,ENTJ,rule_p_sma50,0.05,0.1333619177352883,0.1333619177352883,0.0
sustained_bull,26,ENTJ,rule_p_sma50,0.08,0.1169820945560988,0.1169820945560988,0.0
sustained_bull,26,ENTJ,rule_p_sma50,0.12,0.0782747171793239,0.0782747171793239,0.0
sustained_bull,26,ENTJ,rule_p_sma50,0.2,0.0,0.0,0.0
sustained_bull,26,ENTJ,rule_rsi,0.03,0.11608343008041001,0.11608343008041,1.3877787807814457e-17
sustained_bull,26,ENTJ,rule_rsi,0.05,0.13309634721110006,0.1330963472111,5.551115123125783e-17
sustained_bull,26,ENTJ,rule_rsi,0.08,0.11663471106243285,0.1166347110624328,5.551115123125783e-17
sustained_bull,26,ENTJ,rule_rsi,0.12,0.0786510335836304,0.0786510335836304,0.0
sustained_bull,26,ENTJ,rule_rsi,0.2,0.0,0.0,0.0
sustained_bull,26,INTJ,L5_full_level_free,0.03,0.10763525294428881,0.1076352529442888,1.3877787807814457e-17
sustained_bull,26,INTJ,L5_full_level_free,0.05,0.11314649969135258,0.1131464996913525,8.326672684688674e-17
sustained_bull,26,INTJ,L5_full_level_free,0.08,0.12602842894999072,0.1260284289499907,2.7755575615628914e-17
sustained_bull,26,INTJ,L5_full_level_free,0.12,0.0890295168922919,0.0890295168922919,0.0
sustained_bull,26,INTJ,L5_full_level_free,0.2,0.06874520890905367,0.0687452089090536,6.938893903907228e-17
sustained_bull,26,INTJ,L5_level_free,0.03,0.13904735696886056,0.1390473569688605,5.551115123125783e-17
sustained_bull,26,INTJ,L5_level_free,0.05,0.16061246953104275,0.1606124695310427,5.551115123125783e-17
sustained_bull,26,INTJ,L5_level_free,0.08,0.15978570515095575,0.1597857051509557,5.551115123125783e-17
sustained_bull,26,INTJ,L5_level_free,0.12,0.13441167970392562,0.1344116797039256,2.7755575615628914e-17
sustained_bull,26,INTJ,L5_level_free,0.2,0.06878508327043947,0.0687850832704394,6.938893903907228e-17
sustained_bull,26,INTJ,always_hold,0.03,0.0886493190285959,0.0886493190285959,0.0
sustained_bull,26,INTJ,always_hold,0.05,0.07918629003802154,0.0791862900380215,4.163336342344337e-17
sustained_bull,26,INTJ,always_hold,0.08,0.07524452864154087,0.0752445286415408,6.938893903907228e-17
sustained_bull,26,INTJ,always_hold,0.12,0.09731405833542084,0.0973140583354208,4.163336342344337e-17
sustained_bull,26,INTJ,always_hold,0.2,0.1235123464467069,0.1235123464467069,0.0
sustained_bull,26,INTJ,band_hi,0.03,0.15819020929125838,0.1581902092912583,8.326672684688674e-17
sustained_bull,26,INTJ,band_hi,0.05,0.18881293408004882,0.1888129340800488,2.7755575615628914e-17
sustained_bull,26,INTJ,band_hi,0.08,0.20087682778208824,0.2008768277820882,2.7755575615628914e-17
sustained_bull,26,INTJ,band_hi,0.12,0.20071690104669423,0.2007169010466942,2.7755575615628914e-17
sustained_bull,26,INTJ,band_hi,0.2,0.1979096741367369,0.1979096741367369,0.0
sustained_bull,26,INTJ,band_lo,0.03,0.045716090474231204,0.0457160904742312,6.938893903907228e-18
sustained_bull,26,INTJ,band_lo,0.05,0.014887064433039466,0.0148870644330394,6.591949208711867e-17
sustained_bull,26,INTJ,band_lo,0.08,0.003299393874734479,0.0032993938747344,7.936359902593892e-17
sustained_bull,26,INTJ,band_lo,0.12,0.003333775674280251,0.0033337756742802,5.117434254131581e-17
sustained_bull,26,INTJ,band_lo,0.2,0.0020807321340547413,0.0020807321340547,4.119968255444917e-17
sustained_bull,26,INTJ,constant_mix,0.03,0.10033990416589085,0.1003399041658908,5.551115123125783e-17
sustained_bull,26,INTJ,constant_mix,0.05,0.10015480113897275,0.1001548011389727,5.551115123125783e-17
sustained_bull,26,INTJ,constant_mix,0.08,0.1010651998595219,0.1010651998595219,0.0
sustained_bull,26,INTJ,constant_mix,0.12,0.10075419826263682,0.1007541982626368,1.3877787807814457e-17
sustained_bull,26,INTJ,constant_mix,0.2,0.09782759089727809,0.097827590897278,9.71445146547012e-17
sustained_bull,26,INTJ,mandate_conditional_oracle,0.03,0.027482602091401676,0.0274826020914016,7.632783294297951e-17
sustained_bull,26,INTJ,mandate_conditional_oracle,0.05,0.003416141059313483,0.0034161410593134,8.326672684688674e-17
sustained_bull,26,INTJ,mandate_conditional_oracle,0.08,0.003189036226610255,0.0031890362266102,5.5077470362263625e-17
sustained_bull,26,INTJ,mandate_conditional_oracle,0.12,0.003333657167750938,0.0033336571677509,3.8163916471489756e-17
sustained_bull,26,INTJ,mandate_conditional_oracle,0.2,0.0020807321340766496,0.0020807321340766,4.9439619065339e-17
sustained_bull,26,INTJ,rule_analyst,0.03,0.08505718516927414,0.0850571851692741,4.163336342344337e-17
sustained_bull,26,INTJ,rule_analyst,0.05,0.060018167685373124,0.0600181676853731,2.0816681711721685e-17
sustained_bull,26,INTJ,rule_analyst,0.08,0.02544078566042963,0.0254407856604296,3.122502256758253e-17
sustained_bull,26,INTJ,rule_analyst,0.12,0.007709549868471017,0.007709549868471,1.6479873021779667e-17
